,Species.ID,Length,Gear.Type,Data.Type,Year,Length Type,Sex,Special,MPA,FisheryDependent
867,ACANCO,21.69510161,SA,Survey,2016,0,0,0,0,
868,ACANCO,23.58552169,SA,Survey,2016,0,0,0,0,
869,ACANCO,21.96785959,SA,Survey,2016,0,0,0,0,
870,ACANCO,21.81575153,SA,Survey,2016,0,0,0,0,
871,ACANCO,21.78985116,SA,Survey,2016,0,0,0,0,
872,ACANCO,22.40737476,SA,Survey,2016,0,0,0,0,
873,ACANCO,23.39987066,SA,Survey,2016,0,0,0,0,
874,ACANCO,23.53473382,SA,Survey,2016,0,0,0,0,
875,ACANCO,22.78394839,SA,Survey,2016,0,0,0,0,
876,ACANCO,21.23342355,SA,Survey,2016,0,0,0,0,
877,ACANCO,21.79283703,SA,Survey,2016,0,0,0,0,
878,ACANCO,21.48710996,SA,Survey,2016,0,0,0,0,
879,ACANCO,21.47725738,SA,Survey,2016,0,0,0,0,
880,ACANCO,21.2419309,SA,Survey,2016,0,0,0,0,
881,ACANCO,21.81523762,SA,Survey,2016,0,0,0,0,
882,ACANCO,22.79982441,SA,Survey,2016,0,0,0,0,
883,ACANCO,23.57409499,SA,Survey,2016,0,0,0,0,
884,ACANCO,22.20663112,SA,Survey,2016,0,0,0,0,
885,ACANCO,23.53247764,SA,Survey,2016,0,0,0,0,
886,ACANCO,22.63575539,SA,Survey,2016,0,0,0,0,
887,ACANCO,23.64212354,SA,Survey,2016,0,0,0,0,
888,ACANCO,22.16003695,SA,Survey,2016,0,0,0,0,
889,ACANCO,23.39495185,SA,Survey,2016,0,0,0,0,
890,ACANCO,22.20953841,SA,Survey,2016,0,0,0,0,
891,ACANCO,21.97779882,SA,Survey,2016,0,0,0,0,
892,ACANCO,21.41065149,SA,Survey,2016,0,0,0,0,
893,ACANCO,20.4390921,SA,Survey,2016,0,0,0,0,
894,ACANCO,23.42416864,SA,Survey,2016,0,0,0,0,
895,ACANCO,22.64977857,SA,Survey,2016,0,0,0,0,
896,ACANCO,24.82834092,SA,Survey,2016,0,0,0,0,
897,ACANCO,22.63797031,SA,Survey,2016,0,0,0,0,
898,ACANCO,21.90346748,SA,Survey,2016,0,0,0,0,
899,ACANCO,22.49519483,SA,Survey,2016,0,0,0,0,
900,ACANCO,22.08845191,SA,Survey,2016,0,0,0,0,
901,ACANCO,22.03741341,SA,Survey,2016,0,0,0,0,
902,ACANCO,22.88733794,SA,Survey,2016,0,0,0,0,
903,ACANCO,22.60147251,SA,Survey,2016,0,0,0,0,
904,ACANCO,22.67515161,SA,Survey,2016,0,0,0,0,
905,ACANCO,23.1187919,SA,Survey,2016,0,0,0,0,
906,ACANCO,20.88652149,SA,Survey,2016,0,0,0,0,
907,ACANCO,23.52912817,SA,Survey,2016,0,0,0,0,
908,ACANCO,22.75817343,SA,Survey,2016,0,0,0,0,
909,ACANCO,22.04582086,SA,Survey,2016,0,0,0,0,
910,ACANCO,23.1909257,SA,Survey,2016,0,0,0,0,
911,ACANCO,23.29700875,SA,Survey,2016,0,0,0,0,
912,ACANCO,21.89839175,SA,Survey,2016,0,0,0,0,
913,ACANCO,21.35913682,SA,Survey,2016,0,0,0,0,
914,ACANCO,22.46701293,SA,Survey,2016,0,0,0,0,
915,ACANCO,22,SA,Survey,2016,0,0,0,0,
916,ACANCO,20.02326092,SA,Survey,2016,0,0,0,0,
917,ACANCO,22.01192768,SA,Survey,2016,0,0,0,0,
918,ACANCO,21.93216667,SA,Survey,2016,0,0,0,0,
919,ACANCO,21.0672799,SA,Survey,2016,0,0,0,0,
920,ACANCO,20.31358913,SA,Survey,2016,0,0,0,0,
921,ACANCO,21.56143527,SA,Survey,2016,0,0,0,0,
922,ACANCO,21.42301201,SA,Survey,2016,0,0,0,0,
923,ACANCO,21.21027904,SA,Survey,2016,0,0,0,0,
924,ACANCO,20.43986725,SA,Survey,2016,0,0,0,0,
925,ACANCO,21.88092049,SA,Survey,2016,0,0,0,0,
926,ACANCO,22.37386589,SA,Survey,2016,0,0,0,0,
927,ACANCO,21.0177252,SA,Survey,2016,0,0,0,0,
928,ACANCO,20.55779304,SA,Survey,2016,0,0,0,0,
929,ACANCO,20.78897816,SA,Survey,2016,0,0,0,0,
930,ACANCO,21.93002007,SA,Survey,2016,0,0,0,0,
931,ACANCO,21.44310893,SA,Survey,2016,0,0,0,0,
932,ACANCO,21.50323028,SA,Survey,2016,0,0,0,0,
933,ACANCO,20.31922481,SA,Survey,2016,0,0,0,0,
934,ACANCO,20.32189474,SA,Survey,2016,0,0,0,0,
935,ACANCO,20.18126016,SA,Survey,2016,0,0,0,0,
936,ACANCO,22.2217854,SA,Survey,2016,0,0,0,0,
937,ACANCO,21.19221919,SA,Survey,2016,0,0,0,0,
938,ACANCO,22.75323126,SA,Survey,2016,0,0,0,0,
939,ACANCO,20.85328677,SA,Survey,2016,0,0,0,0,
940,ACANCO,21.10008168,SA,Survey,2016,0,0,0,0,
941,ACANCO,20.45992371,SA,Survey,2016,0,0,0,0,
942,ACANCO,21.04721868,SA,Survey,2016,0,0,0,0,
943,ACANCO,21.76671217,SA,Survey,2016,0,0,0,0,
944,ACANCO,20.47762695,SA,Survey,2016,0,0,0,0,
945,ACANCO,22.08196039,SA,Survey,2016,0,0,0,0,
946,ACANCO,22.4048199,SA,Survey,2016,0,0,0,0,
947,ACANCO,21.95089265,SA,Survey,2016,0,0,0,0,
948,ACANCO,20.71813397,SA,Survey,2016,0,0,0,0,
949,ACANCO,20.37984642,SA,Survey,2016,0,0,0,0,
950,ACANCO,21.36695015,SA,Survey,2016,0,0,0,0,
951,ACANCO,21.01124898,SA,Survey,2016,0,0,0,0,
952,ACANCO,21.29860864,SA,Survey,2016,0,0,0,0,
953,ACANCO,20.84164015,SA,Survey,2016,0,0,0,0,
954,ACANCO,22.23675606,SA,Survey,2016,0,0,0,0,
955,ACANCO,21.20525249,SA,Survey,2016,0,0,0,0,
956,ACANCO,21.67343699,SA,Survey,2016,0,0,0,0,
957,ACANCO,22.89400674,SA,Survey,2016,0,0,0,0,
958,ACANCO,22.0281928,SA,Survey,2016,0,0,0,0,
959,ACANCO,21.49989679,SA,Survey,2016,0,0,0,0,
960,ACANCO,21.60672681,SA,Survey,2016,0,0,0,0,
961,ACANCO,20.75202129,SA,Survey,2016,0,0,0,0,
962,ACANCO,20.73198884,SA,Survey,2016,0,0,0,0,
963,ACANCO,20.46771005,SA,Survey,2016,0,0,0,0,
964,ACANCO,22.18119947,SA,Survey,2016,0,0,0,0,
965,ACANCO,21.32285216,SA,Survey,2016,0,0,0,0,
966,ACANCO,15,SA,Survey,2016,0,0,0,0,
967,ACANCO,18,SA,Survey,2016,0,0,0,0,
968,ACANCO,18,SA,Survey,2016,0,0,0,0,
969,ACANCO,18,SA,Survey,2016,0,0,0,0,
970,ACANCO,18,SA,Survey,2016,0,0,0,0,
971,ACANCO,16.7878772,SA,Survey,2016,0,0,0,0,
972,ACANCO,15.87179386,SA,Survey,2016,0,0,0,0,
973,ACANCO,16.22672851,SA,Survey,2016,0,0,0,0,
974,ACANCO,17.22157908,SA,Survey,2016,0,0,0,0,
975,ACANCO,17.2501467,SA,Survey,2016,0,0,0,0,
976,ACANCO,16.27419982,SA,Survey,2016,0,0,0,0,
977,ACANCO,15.99464819,SA,Survey,2016,0,0,0,0,
978,ACANCO,17.32956789,SA,Survey,2016,0,0,0,0,
979,ACANCO,17.14247945,SA,Survey,2016,0,0,0,0,
980,ACANCO,15.45830528,SA,Survey,2016,0,0,0,0,
981,ACANCO,18.57661195,SA,Survey,2016,0,0,0,0,
982,ACANCO,16.55428216,SA,Survey,2016,0,0,0,0,
983,ACANCO,18.10579998,SA,Survey,2016,0,0,0,0,
984,ACANCO,17.72143651,SA,Survey,2016,0,0,0,0,
985,ACANCO,18.72456649,SA,Survey,2016,0,0,0,0,
986,ACANCO,17.60886233,SA,Survey,2016,0,0,0,0,
987,ACANCO,16.69326441,SA,Survey,2016,0,0,0,0,
988,ACANCO,18.04780769,SA,Survey,2016,0,0,0,0,
989,ACANCO,15.81564923,SA,Survey,2016,0,0,0,0,
990,ACANCO,17.57923282,SA,Survey,2016,0,0,0,0,
991,ACANCO,17.15960826,SA,Survey,2016,0,0,0,0,
992,ACANCO,17.17800945,SA,Survey,2016,0,0,0,0,
993,ACANCO,16.40209658,SA,Survey,2016,0,0,0,0,
994,ACANCO,17.77264764,SA,Survey,2016,0,0,0,0,
995,ACANCO,18.31564411,SA,Survey,2016,0,0,0,0,
996,ACANCO,18.90825272,SA,Survey,2016,0,0,0,0,
997,ACANCO,17.45225386,SA,Survey,2016,0,0,0,0,
998,ACANCO,17.71390359,SA,Survey,2016,0,0,0,0,
999,ACANCO,18.38751306,SA,Survey,2016,0,0,0,0,
1000,ACANCO,16.72521652,SA,Survey,2016,0,0,0,0,
1001,ACANCO,19.43730644,SA,Survey,2016,0,0,0,0,
1002,ACANCO,17.73353589,SA,Survey,2016,0,0,0,0,
1003,ACANCO,17.32150383,SA,Survey,2016,0,0,0,0,
1004,ACANCO,19.14917844,SA,Survey,2016,0,0,0,0,
1005,ACANCO,18.50199731,SA,Survey,2016,0,0,0,0,
1006,ACANCO,18.67949227,SA,Survey,2016,0,0,0,0,
1007,ACANCO,19.13245148,SA,Survey,2016,0,0,0,0,
1008,ACANCO,18.14223933,SA,Survey,2016,0,0,0,0,
1009,ACANCO,17.98441121,SA,Survey,2016,0,0,0,0,
1010,ACANCO,18.36571676,SA,Survey,2016,0,0,0,0,
1011,ACANCO,18.15578561,SA,Survey,2016,0,0,0,0,
1012,ACANCO,18.66751009,SA,Survey,2016,0,0,0,0,
1013,ACANCO,17.89059509,SA,Survey,2016,0,0,0,0,
1014,ACANCO,16.90925848,SA,Survey,2016,0,0,0,0,
1015,ACANCO,17.33451669,SA,Survey,2016,0,0,0,0,
1016,ACANCO,17.74833298,SA,Survey,2016,0,0,0,0,
1017,ACANCO,18.67099297,SA,Survey,2016,0,0,0,0,
1018,ACANCO,19.7856196,SA,Survey,2016,0,0,0,0,
1019,ACANCO,18.82189556,SA,Survey,2016,0,0,0,0,
1020,ACANCO,17.46928897,SA,Survey,2016,0,0,0,0,
1021,ACANCO,18.49536356,SA,Survey,2016,0,0,0,0,
1022,ACANCO,16.88882784,SA,Survey,2016,0,0,0,0,
1023,ACANCO,20.28609241,SA,Survey,2016,0,0,0,0,
1024,ACANCO,17.61637744,SA,Survey,2016,0,0,0,0,
1025,ACANCO,19.52152103,SA,Survey,2016,0,0,0,0,
1026,ACANCO,17.95525931,SA,Survey,2016,0,0,0,0,
1027,ACANCO,17.53136057,SA,Survey,2016,0,0,0,0,
1028,ACANCO,18.28006626,SA,Survey,2016,0,0,0,0,
1029,ACANCO,19.82674852,SA,Survey,2016,0,0,0,0,
1030,ACANCO,18.50874802,SA,Survey,2016,0,0,0,0,
1031,ACANCO,18.15445134,SA,Survey,2016,0,0,0,0,
1032,ACANCO,18.84212915,SA,Survey,2016,0,0,0,0,
1033,ACANCO,20.49947453,SA,Survey,2016,0,0,0,0,
1034,ACANCO,18.60666768,SA,Survey,2016,0,0,0,0,
1035,ACANCO,17.73793656,SA,Survey,2016,0,0,0,0,
1036,ACANCO,17.9713194,SA,Survey,2016,0,0,0,0,
1037,ACANCO,18.12223272,SA,Survey,2016,0,0,0,0,
1038,ACANCO,16.9132357,SA,Survey,2016,0,0,0,0,
1039,ACANCO,18.55706668,SA,Survey,2016,0,0,0,0,
1040,ACANCO,19.67777454,SA,Survey,2016,0,0,0,0,
1041,ACANCO,18.7837249,SA,Survey,2016,0,0,0,0,
1042,ACANCO,17.29521523,SA,Survey,2016,0,0,0,0,
1043,ACANCO,18.66208324,SA,Survey,2016,0,0,0,0,
1044,ACANCO,19.11223111,SA,Survey,2016,0,0,0,0,
1045,ACANCO,17.49999431,SA,Survey,2016,0,0,0,0,
1046,ACANCO,20.00203766,SA,Survey,2016,0,0,0,0,
1047,ACANCO,20.49758555,SA,Survey,2016,0,0,0,0,
1048,ACANCO,18.08832028,SA,Survey,2016,0,0,0,0,
1049,ACANCO,19.02943744,SA,Survey,2016,0,0,0,0,
1050,ACANCO,17.22381267,SA,Survey,2016,0,0,0,0,
1051,ACANCO,17.20795433,SA,Survey,2016,0,0,0,0,
1052,ACANCO,18.08235956,SA,Survey,2016,0,0,0,0,
1053,ACANCO,19.03815028,SA,Survey,2016,0,0,0,0,
1054,ACANCO,17.65099976,SA,Survey,2016,0,0,0,0,
1055,ACANCO,18.38936698,SA,Survey,2016,0,0,0,0,
1056,ACANCO,17.15782582,SA,Survey,2016,0,0,0,0,
1057,ACANCO,19.25117008,SA,Survey,2016,0,0,0,0,
1058,ACANCO,18.09926282,SA,Survey,2016,0,0,0,0,
1059,ACANCO,17.67542519,SA,Survey,2016,0,0,0,0,
1060,ACANCO,18.78563771,SA,Survey,2016,0,0,0,0,
1061,ACANCO,17.12316089,SA,Survey,2016,0,0,0,0,
1062,ACANCO,19.04617752,SA,Survey,2016,0,0,0,0,
1063,ACANCO,19.63595654,SA,Survey,2016,0,0,0,0,
1064,ACANCO,20.10746328,SA,Survey,2016,0,0,0,0,
1065,ACANCO,18.75606018,SA,Survey,2016,0,0,0,0,
1066,ACANCO,18.38545017,SA,Survey,2016,0,0,0,0,
1067,ACANCO,18.3413779,SA,Survey,2016,0,0,0,0,
1068,ACANCO,19.48997908,SA,Survey,2016,0,0,0,0,
1069,ACANCO,19.09732678,SA,Survey,2016,0,0,0,0,
1070,ACANCO,17.84078929,SA,Survey,2016,0,0,0,0,
1071,ACANCO,17.92356429,SA,Survey,2016,0,0,0,0,
1072,ACANCO,17.65905455,SA,Survey,2016,0,0,0,0,
1073,ACANCO,19.2574945,SA,Survey,2016,0,0,0,0,
1074,ACANCO,18.166164,SA,Survey,2016,0,0,0,0,
1075,ACANCO,17.86584845,SA,Survey,2016,0,0,0,0,
1076,ACANCO,17.69695614,SA,Survey,2016,0,0,0,0,
1077,ACANCO,17.34516017,SA,Survey,2016,0,0,0,0,
1078,ACANCO,19.05229359,SA,Survey,2016,0,0,0,0,
1079,ACANCO,19.78751712,SA,Survey,2016,0,0,0,0,
1080,ACANCO,17.04322883,SA,Survey,2016,0,0,0,0,
1081,ACANCO,18.74518019,SA,Survey,2016,0,0,0,0,
1082,ACANCO,19.32932066,SA,Survey,2016,0,0,0,0,
1083,ACANCO,17.879439,SA,Survey,2016,0,0,0,0,
1084,ACANCO,17.77983009,SA,Survey,2016,0,0,0,0,
1085,ACANCO,20.13119702,SA,Survey,2016,0,0,0,0,
1086,ACANCO,17.24991249,SA,Survey,2016,0,0,0,0,
1087,ACANCO,18.56290786,SA,Survey,2016,0,0,0,0,
1088,ACANCO,20.8035645,SA,Survey,2016,0,0,0,0,
1089,ACANCO,18.39319279,SA,Survey,2016,0,0,0,0,
1090,ACANCO,18.47933639,SA,Survey,2016,0,0,0,0,
1091,ACANCO,18.21625035,SA,Survey,2016,0,0,0,0,
1092,ACANCO,17.95672283,SA,Survey,2016,0,0,0,0,
1093,ACANCO,19.33192905,SA,Survey,2016,0,0,0,0,
1094,ACANCO,19.76799306,SA,Survey,2016,0,0,0,0,
1095,ACANCO,20.68871951,SA,Survey,2016,0,0,0,0,
1096,ACANCO,18.9671445,SA,Survey,2016,0,0,0,0,
1097,ACANCO,16.84252726,SA,Survey,2016,0,0,0,0,
1098,ACANCO,18.65691442,SA,Survey,2016,0,0,0,0,
1099,ACANCO,20.2401378,SA,Survey,2016,0,0,0,0,
1100,ACANCO,18.41218356,SA,Survey,2016,0,0,0,0,
1101,ACANCO,18.16283494,SA,Survey,2016,0,0,0,0,
1102,ACANCO,19.69678647,SA,Survey,2016,0,0,0,0,
1103,ACANCO,20.6166297,SA,Survey,2016,0,0,0,0,
1104,ACANCO,19.01878283,SA,Survey,2016,0,0,0,0,
1105,ACANCO,18.64111723,SA,Survey,2016,0,0,0,0,
1106,ACANCO,18.38996501,SA,Survey,2016,0,0,0,0,
1107,ACANCO,19.57982381,SA,Survey,2016,0,0,0,0,
1108,ACANCO,19.12773038,SA,Survey,2016,0,0,0,0,
1109,ACANCO,18.78418003,SA,Survey,2016,0,0,0,0,
1110,ACANCO,18.41063084,SA,Survey,2016,0,0,0,0,
1111,ACANCO,17.09999721,SA,Survey,2016,0,0,0,0,
1112,ACANCO,18.57064192,SA,Survey,2016,0,0,0,0,
1113,ACANCO,16.74656201,SA,Survey,2016,0,0,0,0,
1114,ACANCO,19.07906696,SA,Survey,2016,0,0,0,0,
1115,ACANCO,20.74364251,SA,Survey,2016,0,0,0,0,
1116,ACANCO,16.85493788,SA,Survey,2016,0,0,0,0,
1117,ACANCO,17.9303546,SA,Survey,2016,0,0,0,0,
1118,ACANCO,16.93954768,SA,Survey,2016,0,0,0,0,
1119,ACANCO,17.27291904,SA,Survey,2016,0,0,0,0,
1120,ACANCO,19.09480706,SA,Survey,2016,0,0,0,0,
1121,ACANCO,17.59347933,SA,Survey,2016,0,0,0,0,
1122,ACANCO,18.44559066,SA,Survey,2016,0,0,0,0,
1123,ACANCO,18.98697362,SA,Survey,2016,0,0,0,0,
1124,ACANCO,17.38894133,SA,Survey,2016,0,0,0,0,
1125,ACANCO,18.74453651,SA,Survey,2016,0,0,0,0,
1126,ACANCO,18.33299918,SA,Survey,2016,0,0,0,0,
1127,ACANCO,19.05162698,SA,Survey,2016,0,0,0,0,
1128,ACANCO,19.24979869,SA,Survey,2016,0,0,0,0,
1129,ACANCO,19.51798964,SA,Survey,2016,0,0,0,0,
1130,ACANCO,16.21588693,SA,Survey,2016,0,0,0,0,
1131,ACANCO,20.21998259,SA,Survey,2016,0,0,0,0,
1132,ACANCO,18.25904631,SA,Survey,2016,0,0,0,0,
1133,ACANCO,17.22513367,SA,Survey,2016,0,0,0,0,
1134,ACANCO,18.20970457,SA,Survey,2016,0,0,0,0,
1135,ACANCO,17.53737432,SA,Survey,2016,0,0,0,0,
1136,ACANCO,18.47032823,SA,Survey,2016,0,0,0,0,
1137,ACANCO,17.29317035,SA,Survey,2016,0,0,0,0,
1138,ACANCO,18.87568091,SA,Survey,2016,0,0,0,0,
1139,ACANCO,18.50422498,SA,Survey,2016,0,0,0,0,
1140,ACANCO,19.22774675,SA,Survey,2016,0,0,0,0,
1141,ACANCO,19.24271179,SA,Survey,2016,0,0,0,0,
1142,ACANCO,18.21940924,SA,Survey,2016,0,0,0,0,
1143,ACANCO,18.62550019,SA,Survey,2016,0,0,0,0,
1144,ACANCO,18.09224923,SA,Survey,2016,0,0,0,0,
1145,ACANCO,17.98035561,SA,Survey,2016,0,0,0,0,
1146,ACANCO,18.60293053,SA,Survey,2016,0,0,0,0,
1147,ACANCO,20.18017384,SA,Survey,2016,0,0,0,0,
1148,ACANCO,18.21169047,SA,Survey,2016,0,0,0,0,
1149,ACANCO,19.16409668,SA,Survey,2016,0,0,0,0,
1150,ACANCO,18.58050119,SA,Survey,2016,0,0,0,0,
1151,ACANCO,17.25906397,SA,Survey,2016,0,0,0,0,
1152,ACANCO,19.48838193,SA,Survey,2016,0,0,0,0,
1153,ACANCO,19.71057209,SA,Survey,2016,0,0,0,0,
1154,ACANCO,18.92495578,SA,Survey,2016,0,0,0,0,
1155,ACANCO,18.75081338,SA,Survey,2016,0,0,0,0,
1156,ACANCO,18.90506762,SA,Survey,2016,0,0,0,0,
1157,ACANCO,17.64574978,SA,Survey,2016,0,0,0,0,
1158,ACANCO,16.75085458,SA,Survey,2016,0,0,0,0,
1159,ACANCO,19.42475131,SA,Survey,2016,0,0,0,0,
1160,ACANCO,17.34919552,SA,Survey,2016,0,0,0,0,
1161,ACANCO,18.29741584,SA,Survey,2016,0,0,0,0,
1162,ACANCO,17.67654697,SA,Survey,2016,0,0,0,0,
1163,ACANCO,19.36003131,SA,Survey,2016,0,0,0,0,
1164,ACANCO,18.99751273,SA,Survey,2016,0,0,0,0,
1165,ACANCO,20.96299988,SA,Survey,2016,0,0,0,0,
1166,ACANCO,19.01718255,SA,Survey,2016,0,0,0,0,
1167,ACANCO,18.87098512,SA,Survey,2016,0,0,0,0,
1168,ACANCO,18.6320495,SA,Survey,2016,0,0,0,0,
1169,ACANCO,19.46574777,SA,Survey,2016,0,0,0,0,
1170,ACANCO,18.14984905,SA,Survey,2016,0,0,0,0,
1171,ACANCO,19.87088348,SA,Survey,2016,0,0,0,0,
1172,ACANCO,18.5604826,SA,Survey,2016,0,0,0,0,
1173,ACANCO,19.38687644,SA,Survey,2016,0,0,0,0,
1174,ACANCO,16.65308315,SA,Survey,2016,0,0,0,0,
1175,ACANCO,18.12140464,SA,Survey,2016,0,0,0,0,
1176,ACANCO,19.62560678,SA,Survey,2016,0,0,0,0,
1177,ACANCO,19.1143667,SA,Survey,2016,0,0,0,0,
1178,ACANCO,20.2651529,SA,Survey,2016,0,0,0,0,
1179,ACANCO,17.99752328,SA,Survey,2016,0,0,0,0,
1180,ACANCO,19.57636429,SA,Survey,2016,0,0,0,0,
1181,ACANCO,20.10708836,SA,Survey,2016,0,0,0,0,
1182,ACANCO,17.59974852,SA,Survey,2016,0,0,0,0,
1183,ACANCO,18.11104311,SA,Survey,2016,0,0,0,0,
1184,ACANCO,17.06866475,SA,Survey,2016,0,0,0,0,
1185,ACANCO,19.5260123,SA,Survey,2016,0,0,0,0,
1186,ACANCO,19.25319498,SA,Survey,2016,0,0,0,0,
1187,ACANCO,18.37847326,SA,Survey,2016,0,0,0,0,
1188,ACANCO,18.14737364,SA,Survey,2016,0,0,0,0,
1189,ACANCO,19.39087204,SA,Survey,2016,0,0,0,0,
1190,ACANCO,17.63300454,SA,Survey,2016,0,0,0,0,
1191,ACANCO,19.39083437,SA,Survey,2016,0,0,0,0,
1192,ACANCO,19.91666812,SA,Survey,2016,0,0,0,0,
1193,ACANCO,17.74714079,SA,Survey,2016,0,0,0,0,
1194,ACANCO,18.94202898,SA,Survey,2016,0,0,0,0,
1195,ACANCO,17.85793451,SA,Survey,2016,0,0,0,0,
1196,ACANCO,19.86555637,SA,Survey,2016,0,0,0,0,
1197,ACANCO,18.76442441,SA,Survey,2016,0,0,0,0,
1198,ACANCO,17.86404111,SA,Survey,2016,0,0,0,0,
1199,ACANCO,18.10140456,SA,Survey,2016,0,0,0,0,
1200,ACANCO,19.72293159,SA,Survey,2016,0,0,0,0,
1201,ACANCO,18.30204957,SA,Survey,2016,0,0,0,0,
1202,ACANCO,18.91702317,SA,Survey,2016,0,0,0,0,
1203,ACANCO,16.90480949,SA,Survey,2016,0,0,0,0,
1204,ACANCO,17.60192381,SA,Survey,2016,0,0,0,0,
1205,ACANCO,19.04635713,SA,Survey,2016,0,0,0,0,
1206,ACANCO,16.95698511,SA,Survey,2016,0,0,0,0,
1207,ACANCO,18.51420866,SA,Survey,2016,0,0,0,0,
1208,ACANCO,17.57042977,SA,Survey,2016,0,0,0,0,
1209,ACANCO,18.93028128,SA,Survey,2016,0,0,0,0,
1210,ACANCO,17.17023254,SA,Survey,2016,0,0,0,0,
1211,ACANCO,18.63763627,SA,Survey,2016,0,0,0,0,
1212,ACANCO,18.1516886,SA,Survey,2016,0,0,0,0,
1213,ACANCO,19.09618775,SA,Survey,2016,0,0,0,0,
1214,ACANCO,18.10432694,SA,Survey,2016,0,0,0,0,
1215,ACANCO,20.51928465,SA,Survey,2016,0,0,0,0,
1216,ACANCO,16.42471003,SA,Survey,2016,0,0,0,0,
1217,ACANCO,18.7601127,SA,Survey,2016,0,0,0,0,
1218,ACANCO,18.19746923,SA,Survey,2016,0,0,0,0,
1219,ACANCO,18.60350655,SA,Survey,2016,0,0,0,0,
1220,ACANCO,20.46785183,SA,Survey,2016,0,0,0,0,
1221,ACANCO,19.31232865,SA,Survey,2016,0,0,0,0,
1222,ACANCO,17.34282147,SA,Survey,2016,0,0,0,0,
1223,ACANCO,17.3693183,SA,Survey,2016,0,0,0,0,
1224,ACANCO,19.03246358,SA,Survey,2016,0,0,0,0,
1225,ACANCO,19.02383405,SA,Survey,2016,0,0,0,0,
1226,ACANCO,17.5570014,SA,Survey,2016,0,0,0,0,
1227,ACANCO,19.28699098,SA,Survey,2016,0,0,0,0,
1228,ACANCO,18.98400706,SA,Survey,2016,0,0,0,0,
1229,ACANCO,18.09030974,SA,Survey,2016,0,0,0,0,
1230,ACANCO,19.60073065,SA,Survey,2016,0,0,0,0,
1231,ACANCO,18.81180393,SA,Survey,2016,0,0,0,0,
1232,ACANCO,17.4675576,SA,Survey,2016,0,0,0,0,
1233,ACANCO,18.1530232,SA,Survey,2016,0,0,0,0,
1234,ACANCO,17.67430667,SA,Survey,2016,0,0,0,0,
1235,ACANCO,17.59885574,SA,Survey,2016,0,0,0,0,
1236,ACANCO,18.47249308,SA,Survey,2016,0,0,0,0,
1237,ACANCO,17.94327468,SA,Survey,2016,0,0,0,0,
1238,ACANCO,18.59966252,SA,Survey,2016,0,0,0,0,
1239,ACANCO,17.89609232,SA,Survey,2016,0,0,0,0,
1240,ACANCO,19.14398693,SA,Survey,2016,0,0,0,0,
1241,ACANCO,18.71243629,SA,Survey,2016,0,0,0,0,
1242,ACANCO,18.52487625,SA,Survey,2016,0,0,0,0,
1243,ACANCO,18.86187455,SA,Survey,2016,0,0,0,0,
1244,ACANCO,17.9877825,SA,Survey,2016,0,0,0,0,
1245,ACANCO,20.81794618,SA,Survey,2016,0,0,0,0,
1246,ACANCO,18.6481079,SA,Survey,2016,0,0,0,0,
1247,ACANCO,16.74425815,SA,Survey,2016,0,0,0,0,
1248,ACANCO,17.96765468,SA,Survey,2016,0,0,0,0,
1249,ACANCO,19.91584977,SA,Survey,2016,0,0,0,0,
1250,ACANCO,19.59557602,SA,Survey,2016,0,0,0,0,
1251,ACANCO,19.32687421,SA,Survey,2016,0,0,0,0,
1252,ACANCO,20.05697012,SA,Survey,2016,0,0,0,0,
1253,ACANCO,19.31943597,SA,Survey,2016,0,0,0,0,
1254,ACANCO,18.66008699,SA,Survey,2016,0,0,0,0,
1255,ACANCO,18.22639798,SA,Survey,2016,0,0,0,0,
1256,ACANCO,18.53042597,SA,Survey,2016,0,0,0,0,
1257,ACANCO,18.13424992,SA,Survey,2016,0,0,0,0,
1258,ACANCO,18.70276696,SA,Survey,2016,0,0,0,0,
1259,ACANCO,18.2438211,SA,Survey,2016,0,0,0,0,
1260,ACANCO,19.33547712,SA,Survey,2016,0,0,0,0,
1261,ACANCO,18.01792563,SA,Survey,2016,0,0,0,0,
1262,ACANCO,18.7768051,SA,Survey,2016,0,0,0,0,
1263,ACANCO,17.71285892,SA,Survey,2016,0,0,0,0,
1264,ACANCO,19.56530818,SA,Survey,2016,0,0,0,0,
1265,ACANCO,18.77063856,SA,Survey,2016,0,0,0,0,
1266,ACANCO,18.16257836,SA,Survey,2016,0,0,0,0,
1267,ACANCO,18.67841018,SA,Survey,2016,0,0,0,0,
1268,ACANCO,17.91180011,SA,Survey,2016,0,0,0,0,
1269,ACANCO,17.96179093,SA,Survey,2016,0,0,0,0,
1270,ACANCO,17.42555389,SA,Survey,2016,0,0,0,0,
1271,ACANCO,19.09349869,SA,Survey,2016,0,0,0,0,
1272,ACANCO,17.68672655,SA,Survey,2016,0,0,0,0,
1273,ACANCO,19.16563175,SA,Survey,2016,0,0,0,0,
1274,ACANCO,17.65306513,SA,Survey,2016,0,0,0,0,
1275,ACANCO,17.20218037,SA,Survey,2016,0,0,0,0,
1276,ACANCO,18.17132793,SA,Survey,2016,0,0,0,0,
1277,ACANCO,18.44693574,SA,Survey,2016,0,0,0,0,
1278,ACANCO,18.73359579,SA,Survey,2016,0,0,0,0,
1279,ACANCO,18.55294211,SA,Survey,2016,0,0,0,0,
1280,ACANCO,18.91269839,SA,Survey,2016,0,0,0,0,
